3207780,1650360,1573020,1623140,1505880,1582060,1636540,1596840,1611080,1672820,1568580,1533200,1595920,1569140,1567840,
2001000,1555000,1605140,1480060,1588840,1549380,1553940,1630820,1534020,1671200,1607680,1597080,1551900,1664740,1647700,
2367020,1563580,1559420,1509060,1519380,1558420,1565700,1525480,1545680,1592960,1638060,1573740,1534080,1555660,1587380,
1908320,1512640,1496460,1539760,1516140,1511900,1578680,1529840,1544740,1568600,1519320,1497780,1500520,1605860,1534880,
3321400,2170480,1974480,2068160,2321000,2412380,2082080,2271040,2278920,2281840,2382220,2315040,2353760,1943280,2070800,
5403180,3125940,2676400,2915080,2932440,2320720,2459220,2516280,2348120,2693280,2344220,2449560,2507020,2608240,2555920,
4710860,3996520,3695940,3612280,3760800,3774700,3461360,3406240,3402520,3767980,3572460,4128340,4102020,3732620,4367320,
9679620,8701220,6913840,7651500,6674120,6723400,6444980,6466940,6861120,6571540,6503020,6034100,6063940,6530160,6335120,
15651420,14755740,15124560,14294100,14186320,14519700,13580020,14918380,16544040,14035600,16678060,13983300,14905080,14941720,13859880,
27412300,27346800,28616860,29250120,29723280,28709300,28728920,27179940,26241280,27759680,25783300,27441280,27904040,26193560,26599880,
28611640,25537380,29169060,26017920,26737300,27745700,26871900,27692380,26948320,26623100,26764580,29913220,29813180,28548160,26430020,
27625620,27977400,28373480,27055280,29522060,27256060,26753340,26752000,27185560,27196420,26487660,25988680,26571120,26137920,28130540,
31186220,27844260,26248520,26591100,26304880,26813120,25690200,25109500,28122560,27148080,26320040,27153280,28354580,27718700,27625800,
32834460,29351460,28117860,30697180,28121340,29586160,27076520,25972420,25345900,25115880,29428680,27076040,28801320,30151660,28150220,
45143840,30677960,27204460,26537900,27342000,28044580,29502540,27126000,26713900,26816900,27485300,27067080,27476020,26433780,26237440,
142352000,15720280,18219640,13604200,19717980,31804120,27567940,33683300,35488300,28175820,28327880,28429980,30513340,28836680,29781760,
211310160,57245380,60852480,46238800,41342480,36195320,41544780,39700780,37270880,46580880,34235020,34864000,44639100,40368780,44100120,
159828660,86183320,56469360,55488960,56138200,53819920,59914400,61724020,48062820,46352760,53150960,57232660,58231180,49527120,60775460,
215352980,127344900,97020180,82235340,81671240,92103680,88518580,93621160,76006580,86601020,83618360,70390460,87695120,83869300,75197200,
441011640,179081640,158367060,161252280,167902920,127353920,129150940,139941500,104695800,106069520,106289420,105510240,138943720,119349780,140775920,
445483020,329725840,278017600,254024600,264959320,254830560,259391460,270341540,264687580,256328380,191937720,189904820,192662680,195009440,191582080,
918153840,493837520,503523080,513978300,497609200,494345600,507331940,473471240,497835520,504229500,497937560,490791640,508371980,504802820,513922300,
2336661920,1021798420,912445140,927831900,987943820,1033874900,987491320,694649000,697514660,697501320,802291260,973929820,948259080,933368100,991518360,
1463677860,1355123640,1958528040,1615457000,1368843100,1360190660,1358705420,1362558700,1851726360,1762014920,1984180980,1986575060,1520543340,1412052480,1355071620,
8023815920,3182498780,2819385260,2718317920,2701943820,2697431960,3380983400,3594564640,3652944920,3071700560,2966035540,2829347000,2722161080,2711919100,2762590660,
16013405740,14423101280,7717660040,6509093060,6053253200,6304100240,6862739540,5686519420,6763583500,7317578200,6851410180,7281729500,6849758300,7520768340,5771225060,
26449499440,25660423280,19740158620,14559808760,15388747600,17331578680,20149222460,12326739480,15180382460,18466596620,16417888160,12489384820,17176063500,14746279800,12008449200,
