4244580,1554120,1489740,1381000,1443680,1459620,1379220,1359860,1402700,1399580,1396880,1426400,1450080,1332300,1430560,
2921740,1358500,1352400,1363700,1380300,1411440,1473440,1383260,1412680,1698980,1617460,1603580,1593740,1445180,1417640,
3061100,1763680,1536300,1529260,1362200,1651100,1570460,1472220,1421120,1441340,1499100,1645900,1614440,1701720,1627980,
2755700,1471340,1599820,1553960,1625460,1616640,1679640,1704160,1613760,1610120,1470380,1616280,1678600,1687220,1795760,
3358220,1744960,1878440,1870480,1853140,1925120,1930100,1865960,1961240,1871240,1791340,1840860,1796720,1990360,2011400,
4322820,2734380,2651240,2502340,2640660,2821580,2483180,2744600,2625000,2767340,3039800,2945520,2974100,3058740,2920420,
4330380,3265200,3201360,2827600,3087820,2805680,3071720,2672280,2821980,2678520,2695520,2865360,2665680,2846200,2558700,
4193660,2849820,2886540,2879240,2868960,3094240,2975220,2947200,2947200,3234580,3312260,2927840,3364980,3141380,3310600,
5284780,3133360,3223440,3144280,3107760,3359980,3094420,3155940,3015720,3040020,3119320,2992300,3145020,3033420,3107900,
6359240,3668060,3748760,3744180,3727460,3768600,3589060,3689760,3779220,3706500,3794500,3760360,3667200,3702140,3711180,
8536920,4951500,5026540,4852100,5172600,4971420,5041200,4929140,5046980,5104280,5601220,5720660,5312820,5660140,5613180,
13393220,7531060,7374340,7642780,7412640,7455840,7745360,8001020,7856140,7864260,7728140,7529680,8339420,8213720,7942620,
21507500,13087800,12732860,12950500,12771880,12662140,12869940,12842880,12838800,12539660,12665540,12852420,12603660,12615960,12864600,
78664380,23492280,22581960,22850900,22600000,22439940,22948240,22712200,22648360,22701020,22918520,22600560,22876500,23154260,23070100,
128878380,43319540,43131540,42652100,42334260,42006840,43794960,43357520,43378300,43280840,43766040,43937840,43318600,43193240,43301920,
218431320,81788900,82167200,82044660,81856660,82704980,82636600,83104260,82449600,82647360,82581560,82809300,82820480,83082340,82433440,
355001360,166883720,164597100,163796940,162920840,163718320,164296580,163722220,164353980,164368080,163764500,164104340,163901660,164622980,164232740,
468785020,333404840,328294940,328241980,327731420,327854620,327832360,328067220,327993460,328822900,327964780,327991160,327707120,330089040,327889860,
894838300,657446440,642090320,642824140,643870800,643698860,643338320,644988220,643288620,643739640,643070220,643641300,644716060,641355160,643013520,
1598929580,1302134260,1276456600,1276385600,1293901440,1292162560,1290486760,1290517220,1285630800,1290886680,1292203920,1300297380,1295010520,1298435400,1296413940,
3140530220,2589922880,2561815500,2558622520,2572531460,2572211540,2575946420,2571503940,2576871260,2577423620,2573501160,2573155300,2573526960,2573797340,2576653580,
5813387460,5205393340,5160664700,5153052220,5153439300,5155174660,5154184160,5156334020,5151550800,5152871560,5153183880,5152406240,5152607040,5152284020,5152295620,
11565216240,10511465540,10374401900,10377138000,10370001440,10372116860,10365088080,10359845760,10370344580,10356937760,10369419480,10355781060,10354027160,10345909040,10356043600,
22836096580,20781230840,20548369840,20559142320,20554504720,20556426540,20592749120,20597374100,20611738340,20634172660,20581019160,20559645120,20561625320,20560231140,20563165940,
45276340500,41710299900,41331087660,41315165740,41284312680,41256554980,41302521200,41410894760,41385855280,41314396040,41294219780,41330109380,41328113420,41322106320,41335963680,
90357231520,83754710060,82306981920,82256278840,82284730040,82271734540,82290168340,82278543420,82580640060,82962864860,82790187780,82798829680,82801540280,82936237520,82803536560,
178968497680,166279510980,165089853700,164843722380,165055686140,164696614940,164676608560,164917083120,164709094780,164724356620,164831085680,164763818120,164601115100,164920459560,164747574600,
