1821690,1602720,1523160,1621755,1510177,1414845,1450260,1525005,1511550,1507748,1468057,1595655,1467990,1490107,1504305,
2726528,1646460,1648283,1533780,1628123,1687703,1738755,1699155,1596645,1640002,1753268,1581390,1698030,1800833,1786365,
1877670,1877940,1733760,1827157,1876185,1867703,1859288,1818180,1857307,1907438,1889100,1755292,1587758,1643828,1684035,
1813027,1681065,1734975,1733377,1729418,1728698,1593900,1777388,1620990,1554975,1628820,1730025,1733287,1583955,1751692,
2311245,1838857,1913107,2016877,1657372,1970685,1778828,1866420,1929128,1918260,1963215,1962653,1900755,1928565,1654762,
4180275,2745900,2451330,2693452,1991160,2817765,2602575,2305440,2395935,2535075,2697885,2276257,2628472,2684250,2380140,
5999692,3884378,3778425,3320730,4055220,3764970,3380198,3992850,4459095,4141868,4285147,2522475,4090815,4172647,4294507,
6486750,7942500,7228035,7840620,7328182,7671690,8540753,7870860,7885777,6830190,6473790,7754423,8008312,7886430,7590037,
7572690,7508160,7639718,7538693,7169400,7196693,7154662,7176960,7318238,7335653,7449795,6974617,6918660,7611187,7153718,
7560495,7578360,6915802,6947077,8260942,8939813,8346892,8278830,8227913,8319442,8365590,8969558,9291263,8880907,8813317,
8393512,8588115,8891392,8818200,9442687,8286120,8679892,8142705,8678272,8767395,9219127,8871975,8601120,9466178,9388688,
13960890,8989425,9083092,8211555,8415045,8429940,8536635,8095343,8347838,8081145,7632833,7773300,8149342,8404313,8379810,
8080560,8824230,8446568,8836335,8725995,7690928,7624013,8037248,7848585,7717163,7813057,7784460,7767607,8191890,7814070,
8151795,8044942,8419342,8073045,8158252,7917008,7789072,7742228,7950577,7909763,8133570,9005962,9138937,9221107,7851668,
71815928,2871270,6947078,10007528,2235015,16395367,2167605,10382602,9173790,9540203,9080460,9420165,9529538,9501908,9369270,
10095278,9655178,10244497,10009778,9974452,10026608,10265265,10877198,9119700,9348638,9104130,9788962,9967973,10183950,10164105,
204993832,7830743,5822955,5759347,5784525,5817240,6334087,5877292,5735250,5735250,5718533,5704717,5761507,5793705,5775727,
16956742,14960093,15875887,15356925,15030877,15224715,15253020,15009075,15099840,15770723,15312600,14892413,14956583,15158228,14585647,
534553538,36141390,26028495,26351977,27043178,27478957,25550662,25534507,25435643,26539380,26133907,26776462,26808705,26011620,26125200,
970598115,61943648,45833445,45549878,44906310,44331053,44708310,45380430,45366413,45266220,45445770,45884767,45428963,46193513,42937335,
73698998,75570997,75234735,74284830,73784767,72105233,72464220,72448290,71954122,70804080,74065342,72402412,72626805,72569520,72645075,
140930663,136819845,139151340,136232483,139007183,139012673,138092715,138872408,137135992,137884635,139479525,136126373,140593320,139714267,136481445,
7028856045,366063817,266215275,266481607,262476788,261047070,265580955,266973323,266176328,265274527,264424005,265358835,261086625,265334513,275474273,
535852575,539850645,540263790,539821778,540398385,543769515,542255400,542122763,546272730,545877720,544081342,544371592,544001827,543295193,545338237,
30049222118,1390936005,1014193440,1050035602,1061811607,1049915880,1052578620,1019018610,1021778483,1016913780,1026129600,1039811152,1049749087,1059853477,1092322462,
20469082500,29035910340,10770540570,2556189473,2257613685,2237390820,2228464080,2224873553,2227669830,2220658920,2219788283,2221652475,2223184590,2221493693,2224516253,
124212475283,5665554473,4099691790,4099194923,4125775703,4298150295,4093566300,4096775812,4124831152,4090112168,4098183323,4087008720,4118563012,4096062158,4098069068,
134120955870,43131036713,58345197570,16232608012,8419665420,8561715323,8431605382,8420082435,8428281435,8432460045,8537691848,8758761772,8649276390,8443821240,8445932280,
