2128725,1699763,1652805,1680637,1707120,1699132,1589197,1697220,1621845,1673010,1522418,1723523,1603463,1572300,1682662,
2765070,1526805,1630822,1745528,1680097,1581975,1695758,1654133,1656833,1557810,1552860,1469790,1373085,1548585,1479735,
1560420,1463580,1379970,1489117,1531282,1456447,1472692,1461713,1471702,1403032,1550430,1575698,1548788,1525342,1354388,
1535288,1502100,1397295,1504575,1521068,1391062,1466483,1539067,1368675,1578758,1516522,1672762,1525657,1630732,1538078,
2004457,2006212,2074028,1893330,1786275,1894207,1722982,2013637,1812352,1872585,2154195,2061990,2067165,2020095,1790145,
4326165,3300255,2804985,2887155,2707762,3124282,2945543,2860515,3368880,3086393,3040155,2870550,3085110,3102210,2927610,
6845445,4497345,4047367,4891545,4428743,4152330,3665588,3920827,4223655,4017690,4099500,4192920,4067932,4030267,4036320,
9511717,6925073,7165440,7635172,7372170,6831337,7348252,7272585,7265610,8194185,8163608,8313548,7274430,7296030,8363880,
12326422,15351750,15522502,13814347,14629882,14496165,14670877,14600722,14565983,15222240,14612378,14170343,14005778,14696820,14672182,
14554688,16229250,14354820,14606707,13255537,13227548,13326233,12870923,13766220,14418563,13340767,14659852,14281807,14157472,13910692,
13655767,13128952,14104530,13898115,13044578,15025050,14614133,13993560,15163065,14819265,14300145,15138045,13927117,13667152,12226027,
13001580,12891533,12678615,14641425,14315738,14068013,12877358,15689768,13561470,14171153,13159170,12891983,13055827,14783557,12951045,
12642547,14391742,14089837,15412365,15100223,13439160,16679947,14729580,13244692,14436383,13653698,14031698,16070242,13897958,14638500,
15319957,15099345,13146975,12895740,12436515,12879945,13938705,13893885,12970012,13462583,12883298,12724200,12763080,12560895,12427087,
58442220,2263455,14569223,1182420,1147163,1716322,1320345,1060853,1076085,1084050,1132920,1090935,1172767,1086930,1084027,
14274900,13880025,13380772,13468747,13242307,12916732,13446225,13441995,13331250,13368195,13479930,14152455,13596075,12934058,13394273,
226429088,23688112,34478303,34137450,28257705,15169995,14699250,14650290,14753835,14468310,14438048,14493780,14484060,14499360,14667863,
17319015,16259153,16026503,15793717,15969218,16427948,16323525,16328475,16079693,16315358,15974325,15878160,15882683,16429680,16949385,
424279485,52161930,50942115,24364035,22600643,22502520,22088092,24075855,22165650,22515165,22664812,25930867,22661235,24149722,24037582,
994016745,65234857,52990132,48346268,31585095,33628927,31344300,34197210,33342638,34328655,32575477,33680543,33544462,34520647,32170770,
55050458,56034743,55372725,55960492,55316250,56360295,56760165,53526735,52701053,51967283,55478835,52825770,53291430,55866218,52381440,
94300627,94300718,92958773,94392990,91916798,92679795,94498042,91129590,89762265,93347685,91640925,93648240,92713275,92977583,94678357,
7124080095,328315860,153017212,149487817,152030452,149096970,150597067,147582158,145753695,150337642,150095858,149659155,148093987,144448875,147843427,
297043875,297863617,297956970,296837393,294615360,293682240,293887305,293744925,293864602,296830958,295110877,300853237,295782953,295633597,298469070,
30754948253,1051457152,545512185,568115010,545028885,549591750,564734227,571649017,564657953,566583930,565650833,567845528,562308998,562320518,556932353,
59429843820,2429592322,1189736055,1149733193,1150663117,1142894092,1183248450,1202885167,1208898517,1208958637,1182004380,1186740135,1177692930,1198002532,1202623245,
100935633307,19384791300,2480844983,2226612982,2238475230,2262742020,2257058407,2247892583,2248927897,2266594492,2233542983,2236722750,2220961703,2241765630,2214484560,
51056437793,63355753237,109099798155,28413871110,4666107442,4427501873,4484427367,4399047720,4420563682,4401628853,4418240445,4416420038,4347798007,4499258333,4443294668,
