12271770,14890905,27865958,27985118,27797670,28162372,27727898,27896580,27812205,28094872,28285695,28092735,28818202,28092420,28095458,
28566135,27856102,28103625,28306508,27979830,28104728,28082700,41247990,55090530,27951412,28253160,28364310,28232527,28826820,27838822,
56139255,56775533,55694430,55890022,55633095,55744830,56302605,56728373,55918642,56132415,55860052,55828035,56181893,55332720,56185380,
84044407,83330752,82603598,82142842,82371510,25287525,303772,297855,302423,308047,311310,298800,300308,295605,294840,
431730,417128,403515,408443,387585,384975,394245,422798,399038,392265,393953,399510,403020,392783,392288,
525082,521415,509062,520650,521100,507982,506520,519503,512708,499432,495967,509850,515115,502672,501053,
660150,646695,637200,628650,641430,640035,626467,628875,628515,627075,622553,640530,639540,631238,649935,
853762,837000,841567,841523,820125,840420,841343,978390,833377,823185,826785,818325,997627,806895,873810,
1096920,1113188,1075028,1102658,1085625,1064160,1078290,1065623,1079775,1070617,1082430,1118745,1068930,1193895,1071495,
1825538,1487272,1441620,1419930,1433205,1416015,1509165,1533555,1536548,1506533,1519898,1527593,1513080,1553512,1512383,
2710553,2512552,2513542,2488050,2531587,2875050,2362838,2343487,2309580,2314417,2318265,2316690,2333227,2334465,2390378,
3728925,3671370,3658073,3618652,3612893,3706740,3722085,3745237,3641535,3654180,3643155,3633277,3622455,3688515,3730050,
7155338,7245000,6911977,6787260,6802312,6823350,6978510,6944670,7097940,6934657,6844163,6881625,6881647,6868417,6992258,
11419132,13501418,12405713,13407097,12741750,11099182,10988348,10984298,11070405,8182845,12665160,12359497,12215003,13028805,12207690,
21049357,22960260,23195228,23077935,24790792,23015115,24521468,22684095,23016667,22766895,23202608,23070892,23099377,395534543,405925425,
420013598,398363985,409230697,58711432,39198533,39296138,39550365,39309390,39936780,40764150,39892005,39052755,39431700,39233182,39775320,
65952877,69240127,69391508,70294432,74712960,72972450,73707435,74167898,73791495,73750995,74420460,74719305,73640790,74191388,73177695,
121537778,133461450,137684137,131487908,138013155,131558737,136672492,131591722,136784003,132095295,134779027,132447173,138064320,130700295,136605420,
219313642,231106860,236436480,237319650,236669535,244060673,239240880,239188860,239567603,240203385,239959103,239225782,239047785,244187932,240237720,
427612005,505727460,506558745,505952955,509421285,502341120,513123300,502688677,501817073,503743545,503733848,505165995,501067620,502662555,509134905,
891631485,958869293,938370307,931980173,954273983,923335763,925712460,936587497,915939338,936268402,927940343,924484410,946801755,925712235,921482482,
1457717333,1442929297,1443020738,1443586680,1435067123,1455630570,1431565492,1442554043,1465399125,1452074670,1446726015,1433239605,1442736765,1450860345,1427019952,
2991987967,2910032347,2909086538,2890846913,2897122613,2884347855,2911065300,2883304890,2895608835,2912924542,2899061527,2889939578,2886551820,2897006062,2914347488,
5596509533,5484055230,5503190715,5483209477,5490753930,5472985478,5486505592,5521788247,5480807175,5493530655,5545869030,5506271145,5479023060,5482289273,5468651662,
10673312940,10589325525,10604261497,10676657903,10639072980,10613062485,10584887130,10569449340,10713722355,10555428690,10610800335,10670299425,10611011160,10612678882,10600003530,
