1786838,1607670,1428412,1392030,1388115,1466842,1561747,1397430,1438042,1504013,1413270,1519898,1453635,1391108,1466730,
2568172,1453252,1403325,1444027,1349370,1314315,1548517,1472737,1406947,1504800,1356908,1399388,1541250,1401727,1518930,
1486440,1414980,1481333,1529955,1424453,1585102,1577453,1493212,1474335,1474672,1459282,1477463,1526760,1466550,1566675,
1463985,1447875,1394798,1417927,1414395,1551578,1518975,1343160,1495372,1433025,1434510,1391063,1471095,1401750,1441238,
2206823,2103660,2051325,2061607,2065635,2080642,2091038,2071598,2141145,2138558,2184660,2156265,2567543,2157480,2108812,
4709227,2255332,2222100,2227095,2324093,2309445,2223248,2307667,2285010,2261250,2281432,2256750,2223045,2225115,2327873,
5188793,2466382,2519055,2569680,2363715,2312955,2399018,2531475,2431845,2490165,2507603,2405992,2439495,2483753,2496667,
2937735,2825213,2820780,2809890,2888798,2743965,2955060,2714873,2828340,2834595,2836417,2822512,2833740,2874420,2903760,
7571475,3640500,3594532,3671010,3553245,3654203,3603420,3520620,3417255,3505612,3669547,3616988,3596017,3544740,3485542,
9866970,5243647,5214375,5073098,5177700,5201348,5075550,4977472,5210123,5158463,5120978,5214713,5154817,5057663,5342670,
8577990,8309948,8383568,8223030,8203163,8363363,8276265,8227957,8208023,8259908,8228160,8247353,8261190,8274375,8294355,
25035683,14174550,14021707,13928400,13899105,14036940,13964715,13973580,13955153,13963027,14305658,13961137,13957605,14017320,13988183,
27231930,26348017,26367457,26184577,26194995,26308777,26362080,26384468,25968870,25934962,26048857,26015715,26022757,26025435,26067398,
50584905,49185968,49542233,49274932,49257225,49677638,49570987,49334243,49248990,49267642,49332938,49184528,49325152,49352782,49150755,
246312158,98830598,96869273,96817793,96621458,96835792,96735713,96582510,96935985,96619095,96339825,96456892,96957630,96578730,96861915,
190293593,188390790,188237115,187314660,188036572,187365983,187126650,187136797,187547850,188545860,186950002,187518690,187943648,187227428,186752407,
814938975,406798380,399484755,398048265,398934135,398604780,398588760,398218747,398120715,398125823,398922075,396186368,396172957,397175670,398067300,
765591052,762400418,761107590,761171490,760594725,759707708,760729118,760480695,760685625,760221090,760007363,760184663,761864063,762046335,760475768,
1731649972,1568816617,1553487345,1544978160,1544224590,1543119593,1540259955,1541365020,1540418715,1539518602,1539816885,1537847460,1537400475,1539966870,1539651758,
3458825078,3121029923,3089234678,3086187998,3078489555,3081697335,3081784455,3074527260,3073187655,3078187740,3071629687,3069439088,3067546140,3070336253,3069306562,
6055135425,6055824577,6045398078,6059501100,6046681208,6053413972,6045945953,6052814888,6050786513,6056251807,6049473165,6056671995,6048984240,6052361760,6053280705,
12068733690,12067256745,12059092958,12072493800,12057701648,12061625152,12071278867,12066071985,12064992075,12069823185,12064925160,12067320712,12070798223,12070173960,12065011695,
26703239400,24377211450,24139996020,24105153532,24094659420,24091614000,24075504405,24065944875,24043384687,24050206282,24065679127,24070142498,24068090700,24094229940,24076639418,
48351571807,48336612300,48348461250,48336691995,48351181027,48378079800,48382889040,48347583300,48302392365,48299007803,48364518825,48350067142,48364684718,48368693858,48307639432,
106215939945,96726223620,95824218938,95760583695,95772148110,95757425843,95960183918,96879453368,96857889773,96869091307,96903741398,96872110537,96850738418,96861305363,96874123140,
212494034003,193682799945,192000118747,191867135400,191853715005,191808249187,191863333957,193236757155,192973034700,193003953615,193047746220,193029955583,193065263843,193046194687,193131725018,
