1800400,1458300,1424560,1417960,1439940,1435700,1430920,1463660,1351800,1400960,1409780,1364220,1372480,1373160,1365120,
1382080,1429280,1398600,1355820,1370640,1414280,1365860,1425040,1451600,1441400,1375000,1409460,1469780,1349880,1410180,
1580540,1410320,1387300,1389180,1354440,1376820,1340460,1340900,1410360,1334000,1601060,1480620,1437640,1406960,1546920,
1527240,1533040,1462860,1536300,1636840,1602360,1488740,1354320,1336820,1457780,1353760,1423120,1374880,1341700,1331260,
2063360,1911460,1745420,1988480,2007700,1877100,1933720,1947480,1857580,1888940,1984180,1948700,1980760,1948240,1932980,
3055240,2629580,2715440,2641560,2929360,2622400,2591740,2514540,2422080,2572140,2543920,2632400,2474800,2362300,2356140,
4501940,3838960,3821560,3915860,3722220,3723840,3729020,3723020,3584480,3815860,3644060,4507160,3742660,3777500,3784380,
8397260,8039440,7959820,6519240,6629520,7229480,6626520,6599400,6554040,6538640,6432820,6580280,6827260,6313820,6354660,
6780320,6986980,7024820,6623180,6721720,6607240,6539040,6757200,6440860,7495780,6783160,6389940,12839940,7197180,6605560,
6971620,6974680,7104540,6955020,6799800,6836580,6978260,7094820,6680580,7051240,6819300,6791660,6606580,6729780,6659060,
7072920,6894280,6921260,6934240,6859840,7070000,7041840,7013720,6832760,6906140,7000240,7160160,6972020,7019760,7031980,
7413000,7387960,7205820,7553200,7465240,7427340,7363580,7856080,7889220,7596380,7535520,7734020,7602080,7507420,7692160,
8565800,8433640,8407600,8116240,8275680,8080960,8332580,8380000,8573180,8309960,8130880,8533120,8398740,8253180,8325860,
10165380,10144640,10134540,10217700,10636500,10298880,9961480,9980440,10193140,10140680,10102020,10208280,10137580,10280280,10351660,
13615640,13467960,14276620,13976560,14936260,14690160,14138000,13701160,13337900,13859260,13778540,13492500,13430040,13634560,13732820,
20382460,20629620,20515620,20533440,20316560,20397300,20568500,20200840,20836280,20796320,20059280,20367000,20743820,20277760,20821500,
35291620,34380920,35096980,35314020,34817240,34901940,35129500,34900260,34828920,34869280,35271000,34887920,35974440,35277280,35983380,
63560640,63629320,62907380,63431000,64408800,64129680,62928960,63325280,62347700,63212740,63233740,63509540,62787500,62987300,62541420,
119993680,119892500,119774740,119482720,119439280,119854280,119307680,119382940,120084280,120306760,120185700,118595560,120146680,119981040,119491220,
232309540,230148880,231485380,230687620,229119800,229346680,230242440,231757220,230543400,230239560,231365540,231421340,230875000,231431000,231468080,
455237900,455506200,453943820,454977520,453846660,453619660,452659560,454134700,453046440,452308700,453652760,454055180,453613600,453650020,453401680,
902732560,905292960,902886480,903537420,905432740,904053320,906239300,904910660,905123220,904768360,905453160,906042140,904143360,905517700,905124380,
1805893800,1809331020,1807932980,1810098080,1809323240,1808609400,1807459580,1808523460,1807837020,1805828140,1808532120,1810503000,1809319400,1808342800,1808663860,
3599368780,3600127280,3598715380,3597217360,3611282980,3601775720,3597511120,3601350820,3596443280,3596125480,3602206640,3599075400,3599189080,3598845460,3604059780,
7218968200,7212736680,7213729720,7212957400,7215403860,7230012000,7217713160,7217875520,7203279640,7205975960,7200967820,7215631480,7207928840,7211396520,7211352880,
14653618280,14655981600,14651676640,14667546780,14649466840,14644774940,14653025800,14686765440,14651872660,14648380700,14646055620,14648430560,14655062080,14656986980,14660038480,
28793754420,28784961140,29308057220,29361633720,29349365280,29331186440,29329176300,29338349440,29331779760,29349076000,29349079740,29299662900,29355431220,29350836580,29376325940,
