2812620,1799200,1583360,1865060,1692960,1723000,1474580,1672760,1702440,1517820,1761980,1471080,1669500,1652260,1501960,
2415200,1720420,1652120,1488800,1488320,1469180,1671120,1496840,1546800,1503940,1434520,1719380,1746260,1530600,1655940,
1512620,1502480,1649680,1608300,1510960,1639040,1456460,1558980,1547040,1581200,1546660,1537300,1528340,1638540,1515380,
1527960,1523560,1494660,1487060,1578820,1497300,1607180,1619400,1530360,1562760,1612760,1497580,1621880,1515300,1584620,
2088560,1721200,1722560,1731920,1966160,1824200,2149820,1992280,1722900,2198480,2028800,1755020,2112560,2054680,1779420,
4126200,2823900,2483220,2463760,2673920,2682520,2763440,2860740,2875700,2726700,2847700,2818860,2698200,2455620,2430140,
6039820,3863560,4211740,3758220,3957140,4005920,4116780,4074360,4243880,3611720,3822080,4069860,3875840,3947720,3785600,
4122720,3680940,3778660,4019620,3947280,3963180,3834320,4103600,4133600,3950040,4027240,4116820,3928560,4096240,3968340,
5812140,4149840,4075300,4015060,4144260,4107720,4112340,4129600,4057040,4032720,4080960,3991880,4094920,4330580,4189100,
6742040,4455840,4541480,4352240,4191840,4451500,4273460,4272200,4435260,4302000,4295680,4294420,4240600,4296240,4428420,
5032500,4762180,4857020,4810480,4857000,4825800,4810360,4981740,4873320,4726200,4929720,4649180,4608220,4854700,4915100,
10355660,5741680,5803120,5833300,5808140,5799960,5695000,5767100,6050960,5688220,5594560,5972280,6244220,6324840,6358520,
7980740,7761160,7729840,7758820,7560900,8019380,7911620,7948140,7710920,8001040,8053540,8126000,8075880,8085640,7788880,
11834300,11491120,11585320,11245880,11074840,10977280,11455140,11091640,11794180,11386720,11446080,10963120,11113840,11431860,11116120,
80734840,18131820,18653820,18321020,18317560,18083340,17710740,18465000,18257520,17694940,18284020,17925080,17758880,18233780,18122600,
33158580,32665780,32006660,32168300,32370760,31953480,31971760,32186260,32228580,32267040,32198840,32286320,32204520,31891300,32056000,
60967500,60349460,60977660,60260080,60950380,60767580,61296060,60817460,60304180,61255180,60931780,60707280,61231920,60277800,60369820,
116136980,116500200,116137500,116884120,116207240,116995880,114990520,116209980,116022440,115099720,115854680,116333960,115847020,116794700,115958840,
229890460,227776080,227601460,229748700,229690140,227943620,228812240,229905260,229207740,229171320,230104880,228650580,228861840,228865760,228352720,
453828060,450465140,451899680,452052980,450752500,452439260,451114900,451293960,451616860,450980080,450857440,452698540,451449540,452835420,452174360,
902850000,899905700,900700420,900153240,900863160,901071180,901576200,900203800,900708000,900822560,901811160,901095000,900591520,899993520,900917800,
1800303280,1797016300,1793720760,1791974160,1790992460,1791839560,1791457280,1789466900,1792324380,1790235220,1790635760,1792645620,1791021800,1792195820,1791188280,
3610143160,3615218160,3607756320,3609102860,3612557420,3614334540,3610382500,3593739700,3588247460,3587359800,3590067600,3585967880,3605496260,3610972700,3609027040,
7186833420,7183898520,7186199500,7187864980,7188211340,7190849200,7199646080,7188328440,7188715800,7195388020,7193482000,7192066140,7190798920,7188442900,7189085180,
14347788440,14346386580,14344352140,14349194020,14330629420,14330241740,14328423940,14334389060,14333739980,14323313980,14324269400,14364620500,14360871300,14357587420,14378361140,
28792667740,28971212320,29077717480,29098151340,29096179760,29092162340,29091207460,29083851120,29094091760,29092819920,29101679300,29105893420,29092411600,29114126020,29088432700,
57861127820,57872282640,57898839500,57890595480,57893889900,57876620220,57825111660,57833082780,57848176660,57860317120,57868510140,57884910020,57836206000,57843199800,57948296060,
