1823400,1520910,1640790,1628032,1651365,1518412,1488960,1470667,1494698,1568160,1561590,1518863,1430032,1426950,1458675,
2779110,1841693,1600740,1459980,1488285,1435320,1392300,1460272,1452690,1374727,1494225,1436490,1286415,1499198,1629315,
1606117,1414057,1451722,1395045,1523138,1449045,1481400,1384200,1536682,1703520,1621643,1517423,1442970,1689503,1718392,
1669388,1344105,1509390,1316182,1438673,1417702,1392750,1676070,1811385,1331685,1449720,1522282,1491840,1585485,1820475,
2469128,2596432,2420910,2384595,2192130,2278733,2307825,2272770,2259810,2375708,2259000,2061563,2277765,2136578,2355750,
4895212,2902927,2964172,2834055,2805547,2739870,2858445,2490435,2651220,2669963,2444332,2618843,2661592,2757893,2760435,
6136605,4045455,3779730,3846983,3865747,3207352,3729240,3753472,3870113,3654180,3747915,3854430,3946140,4012965,3832897,
8776980,6737490,6730965,7792155,7564140,8173980,7993440,7573793,7171312,7625137,7551000,7566773,7481722,7073077,7562407,
18213615,13923158,14233208,13837882,14406143,13758907,14907983,14838435,13989847,14456543,12951832,13516177,13534762,13670010,14137673,
47358090,52770083,51380010,38399355,38996843,26138183,25171155,24890828,25665480,39090533,24796395,34494390,24296197,24307515,22635405,
63060255,86336865,63060255,64854675,62878410,61902810,53507948,57707460,64185615,69743093,51739380,55839915,50831820,58294867,73503765,
63597375,61975103,60995228,50276655,53238578,76688213,72254947,69665670,58057132,46120545,60834915,59393408,41190368,52949115,68755275,
57055612,47769863,53472285,72461318,51531862,51837998,55642455,61439310,59773365,50172435,58499258,53845335,66087023,54231277,47636775,
57022380,57885907,61104195,43874505,57850245,54372915,47736563,48641107,44183497,60052342,44050927,42909052,60226245,52044367,42520657,
76917330,80916998,69284385,70003440,74499165,39798517,71073495,45233910,39313755,41639198,52885080,57803918,56761492,52032083,54313673,
49450117,46723928,49454527,45949882,50723887,73698683,49707068,53208045,52923847,49445167,58808768,47097697,48635055,50607068,55734075,
50227312,50227312,49861013,78133635,57676275,72063405,60132465,70358760,64962540,49143465,74572830,66365528,75145343,68096048,56072992,
54551115,55457955,67512735,49016250,59372573,56592832,53351505,59157405,74785298,54607500,47896245,67275608,56859773,56120760,52007985,
83711745,83711745,80111160,80111160,84132990,71984565,78951578,56199735,77904855,82026225,71145900,69809467,57516593,79892977,65081790,
86305050,93392820,93392820,86305050,86305050,83876670,78170468,89452800,91285357,79963268,84626550,82238017,71831227,78343830,85369545,
128304203,133737075,139445955,122961308,107521605,107632530,118805333,118295257,115090313,114564960,126326790,111489255,133078612,114679080,114679080,
189519458,215773403,161592728,128031345,163839780,187905127,162598725,206332088,190087380,163168312,179876475,139326705,127339290,161105467,171509265,
436721153,436721153,364550962,350829967,372811208,352557788,386688735,348124140,304371697,368017695,333739800,355095180,323259840,349311713,340918605,
662313487,617495760,684413865,639876960,546874043,584025098,637500285,651413970,652890758,415371443,605817248,617144895,655164743,617188455,599319270,
1635034680,1635034680,1220210055,1123342380,964455255,1090747418,1127451488,1110529148,949442242,1194513165,1173040650,1184953905,1198906807,926368740,808593727,
2350094467,2350094467,2350094467,2295613372,2047514828,2249658990,2121682838,2382727590,2412463927,2073569535,2205913635,2335986225,2187485977,2289349733,2017769310,
6876225067,6876225067,4495501035,4209239767,4084371405,4235755973,3636232088,4614711795,4607534228,4602349778,3653292578,3973246672,3832226505,3609452587,4169114460,
35480587635,35480587635,66203371530,22201165845,7975583032,7195378320,6792992888,6649848450,6575613502,6792859530,6861506108,6764165527,8281547685,7181993768,6938777993,
